WeatherData3
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
4848.00,0.00,0.00,28.90,65.00
4849.00,0.00,0.00,27.70,70.00
4850.00,0.00,0.00,26.50,72.00
4851.00,0.00,0.00,25.80,76.00
4852.00,0.00,0.00,25.10,79.00
4853.00,0.00,0.00,24.70,80.00
4854.00,2.00,2.00,24.60,76.00
4855.00,114.00,54.00,25.30,73.00
4856.00,281.00,102.00,26.30,68.00
4857.00,453.00,159.00,27.30,64.00
4858.00,611.00,211.00,28.40,58.00
4859.00,730.00,253.00,29.30,53.00
4860.00,817.00,273.00,30.20,49.00
4861.00,854.00,301.00,30.80,44.00
4862.00,850.00,277.00,31.30,43.00
4863.00,779.00,275.00,31.60,44.00
4864.00,665.00,247.00,31.70,44.00
4865.00,511.00,190.00,31.50,43.00
4866.00,351.00,120.00,31.00,47.00
4867.00,194.00,61.00,30.30,50.00
4868.00,16.00,16.00,29.40,52.00
4869.00,0.00,0.00,28.10,60.00
4870.00,0.00,0.00,26.70,63.00
4871.00,0.00,0.00,25.40,66.00
4872.00,0.00,0.00,24.00,69.00
4873.00,0.00,0.00,23.20,73.00
4874.00,0.00,0.00,22.20,75.00
4875.00,0.00,0.00,21.70,77.00
4876.00,0.00,0.00,21.20,79.00
4877.00,0.00,0.00,20.90,76.00
4878.00,2.00,2.00,20.80,71.00
4879.00,120.00,44.00,21.70,69.00
4880.00,294.00,79.00,22.80,62.00
4881.00,472.00,116.00,23.90,58.00
4882.00,641.00,166.00,25.10,51.00
4883.00,767.00,233.00,26.20,49.00
4884.00,852.00,286.00,27.20,43.00
4885.00,889.00,308.00,27.90,41.00
4886.00,869.00,306.00,28.50,41.00
4887.00,779.00,298.00,28.70,41.00
4888.00,654.00,254.00,28.80,45.00
4889.00,513.00,184.00,28.60,45.00
4890.00,341.00,128.00,28.10,45.00
4891.00,167.00,76.00,27.30,50.00
4892.00,13.00,13.00,26.40,50.00
4893.00,0.00,0.00,25.20,57.00
4894.00,0.00,0.00,24.00,62.00
4895.00,0.00,0.00,22.80,67.00
4896.00,0.00,0.00,21.50,68.00
4897.00,0.00,0.00,20.70,72.00
4898.00,0.00,0.00,19.80,75.00
4899.00,0.00,0.00,19.40,74.00
4900.00,0.00,0.00,18.90,77.00
4901.00,0.00,0.00,18.60,78.00
4902.00,2.00,2.00,18.50,83.00
4903.00,124.00,40.00,19.40,74.00
4904.00,316.00,52.00,20.60,69.00
4905.00,519.00,60.00,22.00,65.00
4906.00,706.00,78.00,23.40,56.00
4907.00,855.00,99.00,24.70,52.00
4908.00,951.00,116.00,25.80,46.00
4909.00,998.00,118.00,26.70,45.00
4910.00,982.00,115.00,27.40,42.00
4911.00,912.00,102.00,27.80,42.00
4912.00,786.00,81.00,28.00,41.00
4913.00,618.00,61.00,27.80,42.00
4914.00,421.00,47.00,27.30,46.00
4915.00,216.00,41.00,26.40,48.00
4916.00,17.00,17.00,25.40,53.00
4917.00,0.00,0.00,24.00,63.00
4918.00,0.00,0.00,22.70,72.00
4919.00,0.00,0.00,21.30,72.00
4920.00,0.00,0.00,20.00,76.00
4921.00,0.00,0.00,19.10,82.00
4922.00,0.00,0.00,18.00,85.00
4923.00,0.00,0.00,17.50,85.00
4924.00,0.00,0.00,16.90,89.00
4925.00,0.00,0.00,16.50,86.00
4926.00,2.00,2.00,16.40,84.00
4927.00,123.00,39.00,17.20,79.00
4928.00,316.00,50.00,18.40,76.00
4929.00,524.00,56.00,19.70,70.00
4930.00,709.00,75.00,21.00,62.00
4931.00,856.00,96.00,22.30,58.00
4932.00,953.00,113.00,23.30,55.00
4933.00,995.00,119.00,24.20,53.00
4934.00,974.00,120.00,24.80,48.00
4935.00,896.00,112.00,25.10,50.00
4936.00,769.00,91.00,25.20,50.00
4937.00,593.00,75.00,25.00,49.00
4938.00,394.00,67.00,24.40,49.00
4939.00,194.00,48.00,23.60,49.00
4940.00,13.00,13.00,22.50,55.00
4941.00,0.00,0.00,21.40,68.00
4942.00,0.00,0.00,20.40,70.00
4943.00,0.00,0.00,19.30,74.00
4944.00,0.00,0.00,18.20,79.00
4945.00,0.00,0.00,17.60,82.00
4946.00,0.00,0.00,16.90,83.00
4947.00,0.00,0.00,16.50,84.00
4948.00,0.00,0.00,16.10,81.00
4949.00,0.00,0.00,15.90,79.00
4950.00,1.00,1.00,15.80,80.00
4951.00,107.00,56.00,16.50,79.00
4952.00,285.00,81.00,17.50,80.00
4953.00,481.00,103.00,18.70,77.00
4954.00,657.00,132.00,19.90,68.00
4955.00,799.00,167.00,20.90,66.00
4956.00,888.00,203.00,21.90,62.00
4957.00,938.00,197.00,22.70,60.00
4958.00,925.00,189.00,23.30,58.00
4959.00,861.00,153.00,23.60,58.00
4960.00,732.00,134.00,23.70,55.00
4961.00,571.00,97.00,23.50,56.00
4962.00,383.00,76.00,23.00,57.00
4963.00,190.00,65.00,22.20,58.00
4964.00,15.00,15.00,21.20,57.00
4965.00,0.00,0.00,20.40,61.00
4966.00,0.00,0.00,19.60,65.00
4967.00,0.00,0.00,18.70,67.00
4968.00,0.00,0.00,17.90,70.00
4969.00,0.00,0.00,17.50,77.00
4970.00,0.00,0.00,17.10,77.00
4971.00,0.00,0.00,16.90,79.00
4972.00,0.00,0.00,16.70,82.00
4973.00,0.00,0.00,16.50,83.00
4974.00,1.00,1.00,16.50,83.00
4975.00,95.00,54.00,17.30,79.00
4976.00,259.00,102.00,18.40,76.00
4977.00,439.00,147.00,19.60,69.00
4978.00,600.00,210.00,20.90,62.00
4979.00,738.00,260.00,22.10,58.00
4980.00,844.00,299.00,23.30,54.00
4981.00,900.00,274.00,24.20,51.00
4982.00,878.00,279.00,24.90,50.00
4983.00,808.00,247.00,25.30,50.00
4984.00,697.00,188.00,25.50,51.00
4985.00,543.00,133.00,25.40,54.00
4986.00,362.00,97.00,24.90,53.00
4987.00,168.00,67.00,24.10,59.00
4988.00,13.00,13.00,23.10,62.00
4989.00,0.00,0.00,22.50,69.00
4990.00,0.00,0.00,22.00,76.00
4991.00,0.00,0.00,21.50,79.00
4992.00,0.00,0.00,20.90,79.00
4993.00,0.00,0.00,20.60,79.00
4994.00,0.00,0.00,20.30,83.00
4995.00,0.00,0.00,20.00,88.00
4996.00,0.00,0.00,19.80,93.00
4997.00,0.00,0.00,19.70,95.00
4998.00,2.00,2.00,19.60,100.00
4999.00,112.00,48.00,20.50,94.00
5000.00,312.00,82.00,21.90,88.00
5001.00,460.00,164.00,23.10,87.00
5002.00,540.00,295.00,24.20,80.00
5003.00,454.00,368.00,24.60,78.00
5004.00,254.00,248.00,24.40,79.00
5005.00,349.00,332.00,24.40,80.00
5006.00,296.00,270.00,24.30,76.00
5007.00,657.00,409.00,24.80,75.00
5008.00,429.00,351.00,24.80,80.00
5009.00,396.00,279.00,24.90,73.00
5010.00,294.00,173.00,24.70,75.00
5011.00,200.00,88.00,24.30,76.00
5012.00,41.00,26.00,23.70,76.00
5013.00,0.00,0.00,23.20,80.00
5014.00,0.00,0.00,22.80,85.00
5015.00,0.00,0.00,22.30,82.00
5016.00,0.00,0.00,21.80,85.00
5017.00,0.00,0.00,21.70,82.00
5018.00,0.00,0.00,21.60,81.00
5019.00,0.00,0.00,21.60,76.00
5020.00,0.00,0.00,21.60,76.00
5021.00,0.00,0.00,21.50,79.00
5022.00,2.00,2.00,21.60,79.00
5023.00,109.00,44.00,22.50,74.00
5024.00,268.00,94.00,23.70,74.00
5025.00,451.00,124.00,25.10,66.00
5026.00,560.00,247.00,26.30,57.00
5027.00,681.00,299.00,27.50,54.00
5028.00,800.00,330.00,28.60,47.00
5029.00,756.00,386.00,29.30,44.00
5030.00,541.00,428.00,29.50,44.00
5031.00,551.00,409.00,29.60,46.00
5032.00,582.00,334.00,29.80,43.00
5033.00,424.00,256.00,29.70,45.00
5034.00,265.00,200.00,29.20,48.00
5035.00,152.00,83.00,28.50,51.00
5036.00,10.00,10.00,27.70,53.00
5037.00,0.00,0.00,26.40,59.00
5038.00,0.00,0.00,25.00,60.00
5039.00,0.00,0.00,23.70,59.00
5040.00,0.00,0.00,22.30,60.00
5041.00,0.00,0.00,20.90,63.00
5042.00,0.00,0.00,19.50,67.00
5043.00,0.00,0.00,18.70,76.00
5044.00,0.00,0.00,17.90,75.00
5045.00,0.00,0.00,17.30,76.00
5046.00,1.00,1.00,17.20,76.00
5047.00,103.00,43.00,17.80,76.00
5048.00,285.00,70.00,18.70,73.00
5049.00,483.00,90.00,19.80,68.00
5050.00,670.00,102.00,21.00,57.00
5051.00,821.00,121.00,22.00,55.00
5052.00,918.00,142.00,22.90,52.00
5053.00,960.00,151.00,23.70,53.00
5054.00,942.00,149.00,24.20,56.00
5055.00,866.00,136.00,24.50,55.00
5056.00,739.00,111.00,24.50,56.00
5057.00,570.00,88.00,24.30,58.00
5058.00,373.00,73.00,23.70,61.00
5059.00,182.00,53.00,22.90,68.00
5060.00,12.00,12.00,21.90,73.00
5061.00,0.00,0.00,21.20,79.00
5062.00,0.00,0.00,20.60,85.00
5063.00,0.00,0.00,19.90,87.00
5064.00,0.00,0.00,19.30,92.00
5065.00,0.00,0.00,19.30,91.00
5066.00,0.00,0.00,19.30,94.00
5067.00,0.00,0.00,19.40,91.00
5068.00,0.00,0.00,19.40,93.00
5069.00,0.00,0.00,19.40,94.00
5070.00,1.00,1.00,19.40,100.00
5071.00,78.00,63.00,20.10,91.00
5072.00,231.00,119.00,21.20,85.00
5073.00,425.00,168.00,22.60,78.00
5074.00,601.00,191.00,24.10,65.00
5075.00,693.00,285.00,25.30,62.00
5076.00,812.00,323.00,26.50,56.00
5077.00,863.00,337.00,27.50,52.00
5078.00,782.00,323.00,28.20,48.00
5079.00,724.00,295.00,28.60,46.00
5080.00,620.00,270.00,28.80,45.00
5081.00,464.00,228.00,28.60,46.00
5082.00,262.00,185.00,28.00,46.00
5083.00,101.00,89.00,27.20,47.00
5084.00,3.00,3.00,26.30,49.00
5085.00,0.00,0.00,25.20,56.00
5086.00,0.00,0.00,24.10,58.00
5087.00,0.00,0.00,23.10,60.00
5088.00,0.00,0.00,22.00,60.00
5089.00,0.00,0.00,20.90,70.00
5090.00,0.00,0.00,19.90,71.00
5091.00,0.00,0.00,18.80,73.00
5092.00,0.00,0.00,18.10,69.00
5093.00,0.00,0.00,17.60,71.00
5094.00,1.00,1.00,17.50,70.00
5095.00,97.00,43.00,18.20,71.00
5096.00,270.00,83.00,19.30,68.00
5097.00,458.00,110.00,20.60,63.00
5098.00,630.00,155.00,21.80,57.00
5099.00,769.00,200.00,23.00,53.00
5100.00,867.00,229.00,24.10,49.00
5101.00,919.00,216.00,24.90,45.00
5102.00,908.00,202.00,25.60,43.00
5103.00,848.00,157.00,26.00,41.00
5104.00,740.00,105.00,26.10,39.00
5105.00,580.00,72.00,26.00,37.00
5106.00,388.00,52.00,25.40,36.00
5107.00,192.00,43.00,24.60,40.00
5108.00,13.00,13.00,23.50,44.00
5109.00,0.00,0.00,22.30,51.00
5110.00,0.00,0.00,21.20,53.00
5111.00,0.00,0.00,20.00,53.00
5112.00,0.00,0.00,18.90,56.00
5113.00,0.00,0.00,18.30,63.00
5114.00,0.00,0.00,17.70,64.00
5115.00,0.00,0.00,17.30,65.00
5116.00,0.00,0.00,17.00,66.00
5117.00,0.00,0.00,16.70,68.00
5118.00,1.00,1.00,16.60,66.00
5119.00,100.00,41.00,17.40,63.00
5120.00,281.00,66.00,18.60,60.00
5121.00,485.00,82.00,20.00,53.00
5122.00,666.00,100.00,21.40,49.00
5123.00,808.00,129.00,22.70,40.00
5124.00,900.00,161.00,23.80,39.00
5125.00,940.00,175.00,24.80,36.00
5126.00,917.00,181.00,25.40,35.00
5127.00,837.00,172.00,25.80,35.00
5128.00,708.00,150.00,25.90,37.00
5129.00,539.00,118.00,25.60,37.00
5130.00,352.00,92.00,25.00,39.00
5131.00,160.00,60.00,24.10,40.00
5132.00,8.00,8.00,23.00,43.00
5133.00,0.00,0.00,22.00,51.00
5134.00,0.00,0.00,20.90,51.00
5135.00,0.00,0.00,20.00,56.00
5136.00,0.00,0.00,18.90,58.00
5137.00,0.00,0.00,18.40,61.00
5138.00,0.00,0.00,17.70,59.00
5139.00,0.00,0.00,17.30,62.00
5140.00,0.00,0.00,16.90,64.00
5141.00,0.00,0.00,16.60,63.00
5142.00,1.00,1.00,16.50,63.00
5143.00,93.00,41.00,17.10,62.00
5144.00,266.00,81.00,18.10,60.00
5145.00,455.00,107.00,19.30,60.00
5146.00,629.00,150.00,20.50,54.00
5147.00,764.00,204.00,21.50,50.00
5148.00,857.00,239.00,22.50,47.00
5149.00,889.00,273.00,23.30,44.00
5150.00,870.00,272.00,23.80,43.00
5151.00,807.00,227.00,24.10,42.00
5152.00,683.00,185.00,24.20,42.00
5153.00,529.00,129.00,24.00,43.00
5154.00,346.00,95.00,23.40,44.00
5155.00,161.00,67.00,22.60,45.00
5156.00,8.00,8.00,21.50,46.00
5157.00,0.00,0.00,20.60,53.00
5158.00,0.00,0.00,19.70,59.00
5159.00,0.00,0.00,18.70,61.00
5160.00,0.00,0.00,17.80,67.00
5161.00,0.00,0.00,17.40,66.00
5162.00,0.00,0.00,17.00,65.00
5163.00,0.00,0.00,16.70,67.00
5164.00,0.00,0.00,16.40,66.00
5165.00,0.00,0.00,16.20,65.00
5166.00,0.00,0.00,16.10,63.00
5167.00,97.00,39.00,16.70,60.00
5168.00,274.00,67.00,17.70,56.00
5169.00,474.00,82.00,18.80,55.00
5170.00,652.00,112.00,20.00,52.00
5171.00,791.00,150.00,21.10,50.00
5172.00,887.00,177.00,22.10,47.00
5173.00,930.00,185.00,22.80,43.00
5174.00,919.00,172.00,23.40,42.00
5175.00,843.00,155.00,23.70,40.00
5176.00,714.00,132.00,23.80,41.00
5177.00,544.00,113.00,23.50,40.00
5178.00,351.00,86.00,22.90,41.00
5179.00,161.00,56.00,22.10,44.00
5180.00,7.00,7.00,21.00,51.00
5181.00,0.00,0.00,20.10,58.00
5182.00,0.00,0.00,19.20,60.00
5183.00,0.00,0.00,18.30,65.00
5184.00,0.00,0.00,17.40,71.00
5185.00,0.00,0.00,17.10,72.00
5186.00,0.00,0.00,16.80,72.00
5187.00,0.00,0.00,16.60,69.00
5188.00,0.00,0.00,16.40,70.00
5189.00,0.00,0.00,16.20,72.00
5190.00,0.00,0.00,16.20,80.00
5191.00,96.00,37.00,16.90,75.00
5192.00,281.00,58.00,18.10,70.00
5193.00,487.00,76.00,19.50,70.00
5194.00,675.00,82.00,21.00,62.00
5195.00,826.00,102.00,22.40,57.00
5196.00,926.00,119.00,23.60,52.00
5197.00,971.00,124.00,24.60,46.00
5198.00,957.00,118.00,25.30,42.00
5199.00,875.00,111.00,25.70,43.00
5200.00,747.00,87.00,25.80,41.00
5201.00,575.00,67.00,25.70,43.00
5202.00,375.00,53.00,25.00,46.00
5203.00,173.00,45.00,24.10,48.00
5204.00,8.00,8.00,22.90,53.00
5205.00,0.00,0.00,21.90,61.00
5206.00,0.00,0.00,20.90,63.00
5207.00,0.00,0.00,20.00,68.00
5208.00,0.00,0.00,19.00,73.00
5209.00,0.00,0.00,18.40,79.00
5210.00,0.00,0.00,17.70,79.00
5211.00,0.00,0.00,17.30,77.00
5212.00,0.00,0.00,16.90,76.00
5213.00,0.00,0.00,16.60,72.00
5214.00,0.00,0.00,16.50,68.00
5215.00,92.00,37.00,17.20,63.00
5216.00,274.00,62.00,18.20,62.00
5217.00,478.00,79.00,19.50,59.00
5218.00,668.00,87.00,20.80,53.00
5219.00,816.00,110.00,22.10,50.00
5220.00,913.00,132.00,23.20,50.00
5221.00,951.00,145.00,24.00,47.00
5222.00,934.00,140.00,24.60,43.00
5223.00,855.00,131.00,25.00,39.00
5224.00,724.00,109.00,25.00,38.00
5225.00,556.00,82.00,24.80,36.00
5226.00,360.00,67.00,24.20,37.00
5227.00,165.00,49.00,23.30,39.00
5228.00,7.00,7.00,22.20,43.00
5229.00,0.00,0.00,21.20,47.00
5230.00,0.00,0.00,20.20,50.00
5231.00,0.00,0.00,19.20,55.00
5232.00,0.00,0.00,18.20,59.00
5233.00,0.00,0.00,17.80,60.00
5234.00,0.00,0.00,17.30,62.00
5235.00,0.00,0.00,17.00,65.00
5236.00,0.00,0.00,16.70,64.00
5237.00,0.00,0.00,16.40,66.00
5238.00,0.00,0.00,16.30,63.00
5239.00,76.00,42.00,16.80,62.00
5240.00,248.00,84.00,17.80,59.00
5241.00,447.00,112.00,19.00,55.00
5242.00,623.00,159.00,20.30,52.00
5243.00,732.00,249.00,21.30,48.00
5244.00,805.00,287.00,22.20,45.00
5245.00,850.00,266.00,23.00,44.00
5246.00,834.00,254.00,23.50,42.00
5247.00,775.00,260.00,23.80,43.00
5248.00,654.00,206.00,23.90,43.00
5249.00,485.00,178.00,23.70,44.00
5250.00,293.00,139.00,23.10,45.00
5251.00,130.00,70.00,22.20,50.00
5252.00,5.00,5.00,21.30,52.00
5253.00,0.00,0.00,20.40,60.00
5254.00,0.00,0.00,19.60,64.00
5255.00,0.00,0.00,18.70,71.00
5256.00,0.00,0.00,17.80,78.00
5257.00,0.00,0.00,17.50,78.00
5258.00,0.00,0.00,17.10,79.00
5259.00,0.00,0.00,16.90,79.00
5260.00,0.00,0.00,16.60,82.00
5261.00,0.00,0.00,16.50,84.00
5262.00,0.00,0.00,16.40,89.00
5263.00,85.00,39.00,17.10,88.00
5264.00,255.00,77.00,18.20,79.00
5265.00,446.00,109.00,19.60,72.00
5266.00,627.00,137.00,21.00,62.00
5267.00,775.00,163.00,22.40,57.00
5268.00,870.00,195.00,23.60,53.00
5269.00,911.00,207.00,24.60,49.00
5270.00,883.00,222.00,25.30,47.00
5271.00,804.00,209.00,25.70,49.00
5272.00,691.00,152.00,25.80,48.00
5273.00,531.00,107.00,25.70,48.00
5274.00,337.00,87.00,25.10,51.00
5275.00,151.00,54.00,24.20,52.00
5276.00,6.00,6.00,23.10,56.00
5277.00,0.00,0.00,22.10,63.00
5278.00,0.00,0.00,21.20,66.00
5279.00,0.00,0.00,20.20,67.00
5280.00,0.00,0.00,19.30,78.00
5281.00,0.00,0.00,18.60,76.00
5282.00,0.00,0.00,17.90,76.00
5283.00,0.00,0.00,17.50,78.00
5284.00,0.00,0.00,17.10,80.00
5285.00,0.00,0.00,16.80,81.00
5286.00,0.00,0.00,16.70,83.00
5287.00,77.00,46.00,17.20,78.00
5288.00,245.00,84.00,18.20,77.00
5289.00,439.00,116.00,19.40,76.00
5290.00,622.00,140.00,20.60,64.00
5291.00,753.00,200.00,21.70,61.00
5292.00,844.00,241.00,22.70,62.00
5293.00,883.00,260.00,23.50,58.00
5294.00,851.00,280.00,24.10,54.00
5295.00,781.00,243.00,24.40,53.00
5296.00,647.00,205.00,24.40,52.00
5297.00,480.00,167.00,24.20,54.00
5298.00,302.00,129.00,23.60,55.00
5299.00,134.00,69.00,22.70,59.00
5300.00,5.00,5.00,21.80,62.00
5301.00,0.00,0.00,20.80,66.00
5302.00,0.00,0.00,19.90,66.00
5303.00,0.00,0.00,19.00,73.00
5304.00,0.00,0.00,18.10,80.00
5305.00,0.00,0.00,17.70,77.00
5306.00,0.00,0.00,17.30,80.00
5307.00,0.00,0.00,17.00,82.00
5308.00,0.00,0.00,16.70,79.00
5309.00,0.00,0.00,16.60,80.00
5310.00,0.00,0.00,16.50,87.00
5311.00,84.00,36.00,17.20,90.00
5312.00,261.00,64.00,18.40,86.00
5313.00,465.00,81.00,19.90,80.00
5314.00,653.00,93.00,21.50,67.00
5315.00,809.00,108.00,23.00,64.00
5316.00,909.00,126.00,24.30,60.00
5317.00,951.00,134.00,25.30,59.00
5318.00,935.00,128.00,26.10,58.00
5319.00,858.00,115.00,26.60,55.00
5320.00,729.00,91.00,26.80,53.00
5321.00,557.00,69.00,26.60,54.00
5322.00,356.00,56.00,26.00,55.00
5323.00,158.00,46.00,25.00,59.00
5324.00,5.00,5.00,23.80,63.00
5325.00,0.00,0.00,23.00,73.00
5326.00,0.00,0.00,22.20,75.00
5327.00,0.00,0.00,21.40,80.00
5328.00,0.00,0.00,20.60,80.00
5329.00,0.00,0.00,20.10,79.00
5330.00,0.00,0.00,19.50,81.00
5331.00,0.00,0.00,19.20,85.00
5332.00,0.00,0.00,18.90,88.00
5333.00,0.00,0.00,18.70,88.00
5334.00,0.00,0.00,18.60,94.00
5335.00,82.00,40.00,19.30,90.00
5336.00,252.00,71.00,20.40,86.00
5337.00,445.00,119.00,21.70,77.00
5338.00,679.00,127.00,23.30,65.00
5339.00,865.00,205.00,24.80,58.00
5340.00,634.00,410.00,25.40,56.00
5341.00,634.00,415.00,25.80,56.00
5342.00,615.00,432.00,26.00,57.00
5343.00,482.00,390.00,26.00,53.00
5344.00,436.00,347.00,25.80,55.00
5345.00,300.00,252.00,25.40,55.00
5346.00,187.00,168.00,24.80,52.00
5347.00,88.00,78.00,24.00,57.00
5348.00,3.00,3.00,23.20,61.00
5349.00,0.00,0.00,22.60,67.00
5350.00,0.00,0.00,22.00,81.00
5351.00,0.00,0.00,21.40,85.00
5352.00,0.00,0.00,20.90,85.00
5353.00,0.00,0.00,20.40,85.00
5354.00,0.00,0.00,20.30,81.00
5355.00,0.00,0.00,20.20,85.00
5356.00,0.00,0.00,20.00,85.00
5357.00,0.00,0.00,19.90,85.00
5358.00,0.00,0.00,19.90,85.00
5359.00,54.00,47.00,20.40,85.00
5360.00,162.00,135.00,21.20,81.00
5361.00,291.00,241.00,22.20,81.00
5362.00,407.00,325.00,23.20,62.00
5363.00,513.00,373.00,24.20,55.00
5364.00,617.00,413.00,25.20,56.00
5365.00,588.00,429.00,25.90,53.00
5366.00,508.00,422.00,26.10,65.00
5367.00,487.00,392.00,26.40,75.00
5368.00,459.00,349.00,26.60,74.00
5369.00,368.00,283.00,26.50,74.00
5370.00,209.00,174.00,25.60,79.00
5371.00,79.00,74.00,25.40,79.00
5372.00,1.00,1.00,24.80,80.00
5373.00,0.00,0.00,23.90,81.00
5374.00,0.00,0.00,23.10,81.00
5375.00,0.00,0.00,22.20,81.00
5376.00,0.00,0.00,21.30,81.00
5377.00,0.00,0.00,20.50,81.00
5378.00,0.00,0.00,19.70,83.00
5379.00,0.00,0.00,19.20,85.00
5380.00,0.00,0.00,18.70,85.00
5381.00,0.00,0.00,18.40,89.00
5382.00,0.00,0.00,18.30,92.00
5383.00,68.00,40.00,18.80,87.00
5384.00,220.00,97.00,19.80,83.00
5385.00,388.00,162.00,20.90,75.00
5386.00,556.00,206.00,22.10,64.00
5387.00,656.00,274.00,23.10,59.00
5388.00,735.00,317.00,24.00,59.00
5389.00,747.00,337.00,24.70,56.00
5390.00,730.00,360.00,25.20,54.00
5391.00,661.00,338.00,25.50,53.00
5392.00,544.00,302.00,25.50,53.00
5393.00,391.00,283.00,25.30,54.00
5394.00,230.00,177.00,24.70,59.00
5395.00,86.00,76.00,23.90,63.00
5396.00,1.00,1.00,23.00,65.00
5397.00,0.00,0.00,22.40,68.00
5398.00,0.00,0.00,21.70,69.00
5399.00,0.00,0.00,21.00,68.00
5400.00,0.00,0.00,20.40,71.00
5401.00,0.00,0.00,20.10,75.00
5402.00,0.00,0.00,19.80,78.00
5403.00,0.00,0.00,19.70,80.00
5404.00,0.00,0.00,19.50,77.00
5405.00,0.00,0.00,19.40,76.00
5406.00,0.00,0.00,19.40,75.00
5407.00,69.00,38.00,20.00,69.00
5408.00,225.00,88.00,21.10,69.00
5409.00,415.00,123.00,22.60,64.00
5410.00,572.00,193.00,24.00,57.00
5411.00,725.00,236.00,25.40,51.00
5412.00,803.00,265.00,26.70,47.00
5413.00,849.00,297.00,27.70,44.00
5414.00,812.00,318.00,28.40,40.00
5415.00,716.00,288.00,28.80,38.00
5416.00,581.00,264.00,28.90,36.00
5417.00,440.00,195.00,28.70,39.00
5418.00,261.00,135.00,28.00,42.00
5419.00,107.00,68.00,27.20,46.00
5420.00,2.00,2.00,26.20,49.00
5421.00,0.00,0.00,25.10,57.00
5422.00,0.00,0.00,24.00,60.00
5423.00,0.00,0.00,23.00,61.00
5424.00,0.00,0.00,21.90,68.00
5425.00,0.00,0.00,20.90,71.00
5426.00,0.00,0.00,19.80,73.00
5427.00,0.00,0.00,19.20,70.00
5428.00,0.00,0.00,18.60,70.00
5429.00,0.00,0.00,18.20,72.00
5430.00,0.00,0.00,18.10,71.00
5431.00,68.00,37.00,18.60,68.00
5432.00,232.00,81.00,19.60,65.00
5433.00,416.00,135.00,20.80,59.00
5434.00,588.00,167.00,22.10,52.00
5435.00,734.00,206.00,23.30,51.00
5436.00,816.00,267.00,24.30,47.00
5437.00,844.00,301.00,25.10,45.00
5438.00,815.00,285.00,25.70,43.00
5439.00,765.00,240.00,26.00,43.00
5440.00,638.00,194.00,26.10,42.00
5441.00,493.00,125.00,25.90,44.00
5442.00,308.00,100.00,25.40,46.00
5443.00,126.00,57.00,24.50,50.00
5444.00,3.00,3.00,23.50,51.00
5445.00,0.00,0.00,22.60,63.00
5446.00,0.00,0.00,21.70,64.00
5447.00,0.00,0.00,20.80,70.00
5448.00,0.00,0.00,19.80,72.00
5449.00,0.00,0.00,19.40,70.00
5450.00,0.00,0.00,18.80,76.00
5451.00,0.00,0.00,18.60,75.00
5452.00,0.00,0.00,18.30,72.00
5453.00,0.00,0.00,18.10,79.00
5454.00,0.00,0.00,18.10,82.00
5455.00,54.00,40.00,18.50,85.00
5456.00,193.00,116.00,19.40,83.00
5457.00,351.00,185.00,20.60,77.00
5458.00,524.00,253.00,21.90,70.00
5459.00,678.00,258.00,23.20,66.00
5460.00,805.00,289.00,24.40,59.00
5461.00,826.00,283.00,25.40,54.00
5462.00,768.00,335.00,26.00,49.00
5463.00,703.00,269.00,26.40,48.00
5464.00,587.00,244.00,26.50,49.00
5465.00,408.00,221.00,26.30,50.00
5466.00,269.00,122.00,25.70,52.00
5467.00,107.00,59.00,24.90,55.00
5468.00,2.00,2.00,24.00,61.00
5469.00,0.00,0.00,23.30,67.00
5470.00,0.00,0.00,22.70,68.00
5471.00,0.00,0.00,22.00,71.00
5472.00,0.00,0.00,21.40,72.00
5473.00,0.00,0.00,20.90,72.00
5474.00,0.00,0.00,20.50,72.00
5475.00,0.00,0.00,20.20,72.00
5476.00,0.00,0.00,19.90,77.00
5477.00,0.00,0.00,19.70,76.00
5478.00,0.00,0.00,19.70,78.00
5479.00,72.00,35.00,20.30,74.00
5480.00,248.00,68.00,21.50,67.00
5481.00,450.00,72.00,23.00,60.00
5482.00,635.00,94.00,24.60,50.00
5483.00,788.00,113.00,26.10,44.00
5484.00,883.00,139.00,27.40,44.00
5485.00,919.00,153.00,28.40,39.00
5486.00,898.00,151.00,29.20,36.00
5487.00,819.00,135.00,29.70,36.00
5488.00,687.00,112.00,29.80,35.00
5489.00,512.00,97.00,29.60,39.00
5490.00,312.00,75.00,28.90,42.00
5491.00,125.00,48.00,28.00,47.00
5492.00,2.00,2.00,26.80,47.00
5493.00,0.00,0.00,26.10,57.00
5494.00,0.00,0.00,25.50,60.00
5495.00,0.00,0.00,24.80,61.00
5496.00,0.00,0.00,24.10,65.00
5497.00,0.00,0.00,23.60,65.00
5498.00,0.00,0.00,23.10,70.00
5499.00,0.00,0.00,22.80,71.00
5500.00,0.00,0.00,22.50,73.00
5501.00,0.00,0.00,22.30,77.00
5502.00,0.00,0.00,22.30,75.00
5503.00,76.00,31.00,23.00,70.00
5504.00,265.00,46.00,24.30,70.00
5505.00,473.00,52.00,25.90,65.00
5506.00,663.00,69.00,27.50,57.00
5507.00,813.00,88.00,29.00,52.00
5508.00,913.00,105.00,30.40,51.00
5509.00,952.00,112.00,31.50,46.00
5510.00,934.00,108.00,32.30,44.00
