WeatherData2
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
7343.00,0.00,0.00,25.70,89.00
7344.00,0.00,0.00,25.30,89.00
7345.00,0.00,0.00,25.00,89.00
7346.00,0.00,0.00,24.70,89.00
7347.00,0.00,0.00,24.40,91.00
7348.00,0.00,0.00,24.10,93.00
7349.00,0.00,0.00,23.80,95.00
7350.00,0.00,0.00,23.80,97.00
7351.00,55.00,55.00,24.30,96.00
7352.00,227.00,209.00,25.40,93.00
7353.00,389.00,329.00,26.60,89.00
7354.00,555.00,419.00,27.90,85.00
7355.00,524.00,442.00,28.70,81.00
7356.00,453.00,432.00,29.10,79.00
7357.00,440.00,399.00,29.40,78.00
7358.00,92.00,92.00,28.60,80.00
7359.00,232.00,225.00,28.40,81.00
7360.00,81.00,81.00,27.90,84.00
7361.00,109.00,107.00,27.50,86.00
7362.00,27.00,25.00,27.00,89.00
7363.00,0.00,0.00,26.90,90.00
7364.00,0.00,0.00,26.80,91.00
7365.00,0.00,0.00,26.70,92.00
7366.00,0.00,0.00,26.60,92.00
7367.00,0.00,0.00,26.50,92.00
7368.00,0.00,0.00,26.30,91.00
7369.00,0.00,0.00,26.20,90.00
7370.00,0.00,0.00,26.00,91.00
7371.00,0.00,0.00,25.90,91.00
7372.00,0.00,0.00,25.70,93.00
7373.00,0.00,0.00,25.60,94.00
7374.00,0.00,0.00,25.60,96.00
7375.00,22.00,22.00,25.80,96.00
7376.00,46.00,46.00,26.10,95.00
7377.00,51.00,51.00,26.20,95.00
7378.00,112.00,112.00,26.60,93.00
7379.00,204.00,202.00,27.10,91.00
7380.00,191.00,187.00,27.40,88.00
7381.00,143.00,143.00,27.60,87.00
7382.00,225.00,220.00,27.90,86.00
7383.00,94.00,94.00,27.80,86.00
7384.00,119.00,119.00,27.90,86.00
7385.00,57.00,57.00,27.70,87.00
7386.00,7.00,7.00,27.50,89.00
7387.00,0.00,0.00,27.20,91.00
7388.00,0.00,0.00,26.90,92.00
7389.00,0.00,0.00,26.60,93.00
7390.00,0.00,0.00,26.40,93.00
7391.00,0.00,0.00,26.10,93.00
7392.00,0.00,0.00,25.80,93.00
7393.00,0.00,0.00,25.50,94.00
7394.00,0.00,0.00,25.20,95.00
7395.00,0.00,0.00,24.80,96.00
7396.00,0.00,0.00,24.50,97.00
7397.00,0.00,0.00,24.20,99.00
7398.00,0.00,0.00,24.20,100.00
7399.00,83.00,83.00,24.90,97.00
7400.00,282.00,225.00,26.40,93.00
7401.00,487.00,328.00,28.10,87.00
7402.00,498.00,410.00,29.10,83.00
7403.00,484.00,442.00,29.70,79.00
7404.00,496.00,446.00,30.20,77.00
7405.00,480.00,432.00,30.60,75.00
7406.00,398.00,374.00,30.70,74.00
7407.00,493.00,347.00,30.90,73.00
7408.00,78.00,78.00,30.10,75.00
7409.00,54.00,54.00,29.40,78.00
7410.00,8.00,8.00,28.70,81.00
7411.00,0.00,0.00,28.20,83.00
7412.00,0.00,0.00,27.80,85.00
7413.00,0.00,0.00,27.30,86.00
7414.00,0.00,0.00,26.90,87.00
7415.00,0.00,0.00,26.50,87.00
7416.00,0.00,0.00,26.00,88.00
7417.00,0.00,0.00,25.60,89.00
7418.00,0.00,0.00,25.10,90.00
7419.00,0.00,0.00,24.60,91.00
7420.00,0.00,0.00,24.10,93.00
7421.00,0.00,0.00,23.70,95.00
7422.00,0.00,0.00,23.70,95.00
7423.00,126.00,102.00,24.90,91.00
7424.00,217.00,197.00,25.90,88.00
7425.00,149.00,149.00,26.10,87.00
7426.00,559.00,405.00,27.80,81.00
7427.00,615.00,503.00,29.10,76.00
7428.00,585.00,481.00,29.90,72.00
7429.00,732.00,407.00,30.90,68.00
7430.00,391.00,353.00,30.90,68.00
7431.00,481.00,356.00,31.20,67.00
7432.00,321.00,244.00,31.00,68.00
7433.00,61.00,61.00,30.10,71.00
7434.00,18.00,18.00,29.30,74.00
7435.00,0.00,0.00,28.70,76.00
7436.00,0.00,0.00,28.10,78.00
7437.00,0.00,0.00,27.50,80.00
7438.00,0.00,0.00,26.80,82.00
7439.00,0.00,0.00,26.20,83.00
7440.00,0.00,0.00,25.60,84.00
7441.00,0.00,0.00,25.00,86.00
7442.00,0.00,0.00,24.30,87.00
7443.00,0.00,0.00,23.70,89.00
7444.00,0.00,0.00,23.10,92.00
7445.00,0.00,0.00,22.40,94.00
7446.00,0.00,0.00,22.40,94.00
7447.00,53.00,53.00,22.90,93.00
7448.00,279.00,218.00,24.60,88.00
7449.00,467.00,342.00,26.30,82.00
7450.00,667.00,398.00,28.10,75.00
7451.00,788.00,428.00,29.80,70.00
7452.00,936.00,383.00,31.30,64.00
7453.00,880.00,362.00,32.30,61.00
7454.00,808.00,323.00,33.00,58.00
7455.00,616.00,289.00,33.10,58.00
7456.00,461.00,179.00,32.90,59.00
7457.00,168.00,123.00,31.80,62.00
7458.00,28.00,25.00,30.60,67.00
7459.00,0.00,0.00,29.90,69.00
7460.00,0.00,0.00,29.20,72.00
7461.00,0.00,0.00,28.50,74.00
7462.00,0.00,0.00,27.80,75.00
7463.00,0.00,0.00,27.10,77.00
7464.00,0.00,0.00,26.40,78.00
7465.00,0.00,0.00,25.70,80.00
7466.00,0.00,0.00,25.00,82.00
7467.00,0.00,0.00,24.30,84.00
7468.00,0.00,0.00,23.60,87.00
7469.00,0.00,0.00,22.90,90.00
7470.00,0.00,0.00,22.90,91.00
7471.00,140.00,110.00,24.20,87.00
7472.00,345.00,193.00,26.00,81.00
7473.00,528.00,309.00,27.70,75.00
7474.00,772.00,318.00,29.70,69.00
7475.00,951.00,322.00,31.60,62.00
7476.00,1014.00,294.00,33.10,58.00
7477.00,949.00,345.00,34.10,54.00
7478.00,860.00,268.00,34.70,53.00
7479.00,671.00,212.00,34.80,52.00
7480.00,457.00,147.00,34.30,54.00
7481.00,239.00,78.00,33.30,57.00
7482.00,33.00,26.00,31.90,61.00
7483.00,0.00,0.00,31.10,64.00
7484.00,0.00,0.00,30.30,67.00
7485.00,0.00,0.00,29.50,69.00
7486.00,0.00,0.00,28.70,71.00
7487.00,0.00,0.00,27.80,73.00
7488.00,0.00,0.00,27.00,74.00
7489.00,0.00,0.00,26.20,77.00
7490.00,0.00,0.00,25.40,79.00
7491.00,0.00,0.00,24.50,81.00
7492.00,0.00,0.00,23.70,85.00
7493.00,0.00,0.00,22.90,88.00
7494.00,0.00,0.00,22.90,89.00
7495.00,187.00,72.00,24.60,84.00
7496.00,442.00,97.00,26.60,78.00
7497.00,663.00,154.00,28.70,72.00
7498.00,821.00,266.00,30.50,66.00
7499.00,965.00,271.00,32.10,61.00
7500.00,997.00,313.00,33.30,58.00
7501.00,989.00,249.00,34.20,55.00
7502.00,871.00,249.00,34.70,54.00
7503.00,686.00,208.00,34.80,54.00
7504.00,449.00,173.00,34.20,56.00
7505.00,210.00,100.00,33.10,60.00
7506.00,35.00,28.00,31.70,64.00
7507.00,0.00,0.00,31.10,67.00
7508.00,0.00,0.00,30.60,69.00
7509.00,0.00,0.00,30.00,72.00
7510.00,0.00,0.00,29.40,73.00
7511.00,0.00,0.00,28.80,75.00
7512.00,0.00,0.00,28.20,76.00
7513.00,0.00,0.00,27.70,76.00
7514.00,0.00,0.00,27.10,78.00
7515.00,0.00,0.00,26.50,80.00
7516.00,0.00,0.00,25.90,83.00
7517.00,0.00,0.00,25.30,86.00
7518.00,0.00,0.00,25.30,89.00
7519.00,174.00,84.00,27.00,84.00
7520.00,323.00,225.00,28.50,80.00
7521.00,423.00,338.00,29.70,76.00
7522.00,517.00,416.00,30.80,72.00
7523.00,635.00,463.00,31.90,69.00
7524.00,820.00,451.00,33.10,64.00
7525.00,694.00,468.00,33.80,62.00
7526.00,552.00,433.00,34.00,61.00
7527.00,535.00,347.00,34.10,61.00
7528.00,258.00,227.00,33.50,64.00
7529.00,192.00,119.00,32.80,66.00
7530.00,33.00,26.00,31.80,70.00
7531.00,0.00,0.00,31.20,73.00
7532.00,0.00,0.00,30.60,76.00
7533.00,0.00,0.00,30.00,78.00
7534.00,0.00,0.00,29.40,79.00
7535.00,0.00,0.00,28.90,81.00
7536.00,0.00,0.00,28.30,82.00
7537.00,0.00,0.00,27.80,82.00
7538.00,0.00,0.00,27.30,84.00
7539.00,0.00,0.00,26.80,85.00
7540.00,0.00,0.00,26.30,88.00
7541.00,0.00,0.00,25.90,90.00
7542.00,0.00,0.00,25.90,92.00
7543.00,63.00,63.00,26.50,90.00
7544.00,181.00,178.00,27.60,87.00
7545.00,304.00,285.00,28.70,83.00
7546.00,516.00,413.00,30.20,77.00
7547.00,757.00,442.00,32.00,70.00
7548.00,848.00,412.00,33.60,64.00
7549.00,707.00,463.00,34.40,61.00
7550.00,576.00,434.00,34.80,59.00
7551.00,610.00,315.00,35.10,58.00
7552.00,428.00,186.00,35.10,58.00
7553.00,206.00,104.00,34.40,60.00
7554.00,28.00,25.00,33.40,63.00
7555.00,0.00,0.00,32.50,66.00
7556.00,0.00,0.00,31.60,69.00
7557.00,0.00,0.00,30.70,71.00
7558.00,0.00,0.00,29.80,73.00
7559.00,0.00,0.00,28.90,75.00
7560.00,0.00,0.00,28.00,76.00
7561.00,0.00,0.00,26.90,80.00
7562.00,0.00,0.00,25.90,83.00
7563.00,0.00,0.00,24.80,86.00
7564.00,0.00,0.00,23.70,90.00
7565.00,0.00,0.00,22.60,94.00
7566.00,0.00,0.00,22.60,93.00
7567.00,179.00,81.00,24.30,87.00
7568.00,343.00,198.00,25.90,82.00
7569.00,535.00,303.00,27.60,77.00
7570.00,751.00,311.00,29.50,70.00
7571.00,906.00,320.00,31.20,65.00
7572.00,948.00,332.00,32.50,60.00
7573.00,926.00,328.00,33.50,57.00
7574.00,778.00,332.00,33.90,56.00
7575.00,586.00,309.00,33.80,56.00
7576.00,423.00,191.00,33.30,57.00
7577.00,221.00,107.00,32.30,61.00
7578.00,34.00,27.00,31.00,65.00
7579.00,0.00,0.00,30.20,68.00
7580.00,0.00,0.00,29.40,71.00
7581.00,0.00,0.00,28.60,73.00
7582.00,0.00,0.00,27.80,75.00
7583.00,0.00,0.00,27.00,77.00
7584.00,0.00,0.00,26.20,79.00
7585.00,0.00,0.00,25.60,80.00
7586.00,0.00,0.00,24.90,82.00
7587.00,0.00,0.00,24.30,84.00
7588.00,0.00,0.00,23.70,86.00
7589.00,0.00,0.00,23.00,89.00
7590.00,0.00,0.00,23.00,90.00
7591.00,149.00,101.00,24.40,86.00
7592.00,270.00,229.00,25.60,82.00
7593.00,409.00,334.00,26.90,78.00
7594.00,602.00,409.00,28.30,73.00
7595.00,412.00,377.00,28.70,71.00
7596.00,472.00,423.00,29.20,69.00
7597.00,667.00,468.00,29.90,66.00
7598.00,760.00,376.00,30.70,63.00
7599.00,327.00,293.00,30.50,64.00
7600.00,172.00,171.00,29.80,66.00
7601.00,116.00,113.00,29.10,69.00
7602.00,17.00,17.00,28.30,72.00
7603.00,0.00,0.00,27.70,75.00
7604.00,0.00,0.00,27.10,77.00
7605.00,0.00,0.00,26.50,79.00
7606.00,0.00,0.00,26.00,80.00
7607.00,0.00,0.00,25.40,81.00
7608.00,0.00,0.00,24.80,82.00
7609.00,0.00,0.00,24.10,84.00
7610.00,0.00,0.00,23.50,85.00
7611.00,0.00,0.00,22.80,88.00
7612.00,0.00,0.00,22.20,90.00
7613.00,0.00,0.00,21.60,93.00
7614.00,0.00,0.00,21.50,94.00
7615.00,162.00,82.00,23.10,89.00
7616.00,323.00,239.00,24.60,85.00
7617.00,467.00,336.00,26.10,80.00
7618.00,546.00,418.00,27.30,76.00
7619.00,631.00,460.00,28.30,72.00
7620.00,681.00,489.00,29.20,68.00
7621.00,794.00,434.00,30.10,65.00
7622.00,784.00,343.00,30.80,62.00
7623.00,558.00,346.00,31.00,62.00
7624.00,289.00,241.00,30.30,64.00
7625.00,231.00,118.00,29.60,67.00
7626.00,23.00,23.00,28.50,71.00
7627.00,0.00,0.00,27.90,74.00
7628.00,0.00,0.00,27.30,76.00
7629.00,0.00,0.00,26.80,78.00
7630.00,0.00,0.00,26.20,79.00
7631.00,0.00,0.00,25.60,81.00
7632.00,0.00,0.00,25.00,82.00
7633.00,0.00,0.00,24.50,83.00
7634.00,0.00,0.00,23.90,84.00
7635.00,0.00,0.00,23.40,86.00
7636.00,0.00,0.00,22.80,88.00
7637.00,0.00,0.00,22.30,91.00
7638.00,0.00,0.00,22.30,92.00
7639.00,119.00,103.00,23.40,89.00
7640.00,288.00,237.00,24.90,85.00
7641.00,408.00,341.00,26.30,81.00
7642.00,518.00,414.00,27.50,77.00
7643.00,541.00,452.00,28.40,74.00
7644.00,622.00,520.00,29.30,71.00
7645.00,614.00,471.00,29.90,69.00
7646.00,816.00,327.00,30.80,66.00
7647.00,718.00,189.00,31.40,65.00
7648.00,465.00,152.00,31.30,66.00
7649.00,220.00,97.00,30.60,69.00
7650.00,28.00,23.00,29.50,74.00
7651.00,0.00,0.00,29.00,76.00
7652.00,0.00,0.00,28.60,78.00
7653.00,0.00,0.00,28.20,80.00
7654.00,0.00,0.00,27.70,82.00
7655.00,0.00,0.00,27.30,83.00
7656.00,0.00,0.00,26.90,84.00
7657.00,0.00,0.00,26.60,83.00
7658.00,0.00,0.00,26.30,84.00
7659.00,0.00,0.00,26.00,85.00
7660.00,0.00,0.00,25.70,87.00
7661.00,0.00,0.00,25.40,89.00
7662.00,0.00,0.00,25.40,93.00
7663.00,56.00,56.00,26.00,92.00
7664.00,142.00,142.00,26.70,90.00
7665.00,260.00,253.00,27.70,86.00
7666.00,331.00,319.00,28.50,83.00
7667.00,439.00,408.00,29.40,80.00
7668.00,421.00,397.00,30.00,77.00
7669.00,348.00,332.00,30.30,75.00
7670.00,252.00,250.00,30.30,75.00
7671.00,158.00,158.00,30.00,76.00
7672.00,302.00,244.00,30.20,76.00
7673.00,102.00,102.00,29.80,78.00
7674.00,22.00,22.00,29.20,81.00
7675.00,0.00,0.00,28.80,83.00
7676.00,0.00,0.00,28.40,85.00
7677.00,0.00,0.00,28.00,87.00
7678.00,0.00,0.00,27.60,88.00
7679.00,0.00,0.00,27.20,88.00
7680.00,0.00,0.00,26.80,89.00
7681.00,0.00,0.00,26.40,89.00
7682.00,0.00,0.00,26.00,90.00
7683.00,0.00,0.00,25.60,91.00
7684.00,0.00,0.00,25.20,93.00
7685.00,0.00,0.00,24.90,95.00
7686.00,0.00,0.00,24.80,97.00
7687.00,18.00,18.00,25.00,97.00
7688.00,34.00,34.00,25.10,98.00
7689.00,188.00,186.00,25.90,95.00
7690.00,77.00,77.00,26.00,95.00
7691.00,178.00,176.00,26.30,93.00
7692.00,224.00,221.00,26.70,91.00
7693.00,157.00,156.00,26.80,90.00
7694.00,96.00,96.00,26.80,90.00
7695.00,112.00,112.00,26.80,91.00
7696.00,85.00,85.00,26.70,92.00
7697.00,35.00,35.00,26.50,93.00
7698.00,4.00,4.00,26.20,95.00
7699.00,0.00,0.00,26.10,97.00
7700.00,0.00,0.00,26.10,98.00
7701.00,0.00,0.00,26.00,98.00
7702.00,0.00,0.00,25.90,98.00
7703.00,0.00,0.00,25.90,98.00
7704.00,0.00,0.00,25.80,97.00
7705.00,0.00,0.00,25.80,96.00
7706.00,0.00,0.00,25.90,95.00
7707.00,0.00,0.00,25.90,96.00
7708.00,0.00,0.00,25.90,96.00
7709.00,0.00,0.00,25.90,97.00
7710.00,0.00,0.00,25.90,99.00
7711.00,142.00,95.00,27.20,96.00
7712.00,206.00,195.00,28.00,94.00
7713.00,282.00,268.00,28.80,91.00
7714.00,181.00,179.00,28.90,90.00
7715.00,274.00,268.00,29.20,89.00
7716.00,118.00,118.00,28.90,89.00
7717.00,199.00,196.00,29.00,88.00
7718.00,174.00,173.00,29.00,88.00
7719.00,137.00,137.00,28.90,88.00
7720.00,75.00,75.00,28.60,90.00
7721.00,126.00,117.00,28.50,91.00
7722.00,10.00,10.00,28.10,93.00
7723.00,0.00,0.00,27.90,94.00
7724.00,0.00,0.00,27.80,96.00
7725.00,0.00,0.00,27.60,96.00
7726.00,0.00,0.00,27.50,96.00
7727.00,0.00,0.00,27.30,96.00
7728.00,0.00,0.00,27.10,96.00
7729.00,0.00,0.00,27.00,95.00
7730.00,0.00,0.00,27.00,95.00
7731.00,0.00,0.00,26.90,95.00
7732.00,0.00,0.00,26.90,96.00
7733.00,0.00,0.00,26.90,97.00
7734.00,0.00,0.00,26.90,98.00
7735.00,9.00,9.00,27.10,98.00
7736.00,2.00,2.00,27.10,98.00
7737.00,75.00,75.00,27.50,96.00
7738.00,271.00,265.00,28.50,92.00
7739.00,476.00,417.00,29.80,86.00
7740.00,585.00,478.00,31.10,81.00
7741.00,763.00,482.00,32.50,75.00
7742.00,452.00,387.00,32.90,73.00
7743.00,257.00,249.00,32.80,73.00
7744.00,86.00,86.00,32.30,75.00
7745.00,168.00,131.00,32.10,76.00
7746.00,37.00,28.00,31.60,78.00
7747.00,0.00,0.00,31.00,80.00
7748.00,0.00,0.00,30.50,81.00
7749.00,0.00,0.00,30.00,83.00
7750.00,0.00,0.00,29.50,83.00
7751.00,0.00,0.00,29.00,84.00
7752.00,0.00,0.00,28.50,84.00
7753.00,0.00,0.00,27.70,87.00
7754.00,0.00,0.00,26.90,89.00
7755.00,0.00,0.00,26.10,92.00
7756.00,0.00,0.00,25.30,94.00
7757.00,0.00,0.00,24.50,98.00
7758.00,0.00,0.00,24.50,96.00
7759.00,139.00,107.00,25.80,92.00
7760.00,339.00,206.00,27.60,86.00
7761.00,304.00,272.00,28.30,83.00
7762.00,579.00,409.00,29.80,77.00
7763.00,782.00,460.00,31.50,71.00
7764.00,452.00,390.00,31.80,69.00
7765.00,590.00,450.00,32.30,66.00
7766.00,886.00,302.00,33.40,63.00
7767.00,541.00,347.00,33.50,62.00
7768.00,404.00,212.00,33.40,62.00
7769.00,199.00,142.00,32.60,64.00
7770.00,41.00,32.00,31.60,68.00
7771.00,0.00,0.00,30.70,71.00
7772.00,0.00,0.00,29.90,73.00
7773.00,0.00,0.00,29.00,76.00
7774.00,0.00,0.00,28.10,77.00
7775.00,0.00,0.00,27.30,79.00
7776.00,0.00,0.00,26.40,81.00
7777.00,0.00,0.00,25.60,84.00
7778.00,0.00,0.00,24.80,86.00
7779.00,0.00,0.00,23.90,88.00
7780.00,0.00,0.00,23.10,91.00
7781.00,0.00,0.00,22.20,94.00
7782.00,0.00,0.00,22.20,93.00
7783.00,186.00,99.00,24.00,87.00
7784.00,331.00,217.00,25.50,83.00
7785.00,479.00,333.00,27.00,78.00
7786.00,524.00,409.00,28.00,74.00
7787.00,719.00,427.00,29.30,69.00
7788.00,842.00,401.00,30.60,64.00
7789.00,821.00,387.00,31.50,61.00
7790.00,681.00,426.00,31.90,60.00
7791.00,415.00,343.00,31.60,60.00
7792.00,474.00,195.00,31.50,61.00
7793.00,158.00,129.00,30.50,64.00
7794.00,18.00,18.00,29.40,68.00
7795.00,0.00,0.00,28.70,71.00
7796.00,0.00,0.00,27.90,74.00
7797.00,0.00,0.00,27.20,76.00
7798.00,0.00,0.00,26.50,77.00
7799.00,0.00,0.00,25.80,79.00
7800.00,0.00,0.00,25.10,80.00
7801.00,0.00,0.00,24.60,82.00
7802.00,0.00,0.00,24.00,83.00
7803.00,0.00,0.00,23.50,85.00
7804.00,0.00,0.00,22.90,87.00
7805.00,0.00,0.00,22.40,89.00
7806.00,0.00,0.00,21.80,92.00
7807.00,99.00,91.00,23.50,87.00
7808.00,342.00,203.00,25.60,81.00
7809.00,537.00,282.00,27.40,75.00
7810.00,701.00,358.00,29.00,70.00
7811.00,868.00,334.00,30.50,66.00
7812.00,899.00,352.00,31.60,62.00
7813.00,866.00,356.00,32.30,60.00
7814.00,840.00,297.00,32.70,59.00
7815.00,688.00,251.00,32.80,59.00
7816.00,380.00,256.00,31.90,62.00
7817.00,230.00,110.00,30.80,66.00
7818.00,44.00,33.00,29.50,71.00
7819.00,0.00,0.00,29.00,74.00
7820.00,0.00,0.00,28.60,76.00
7821.00,0.00,0.00,28.20,78.00
7822.00,0.00,0.00,27.70,79.00
7823.00,0.00,0.00,27.30,80.00
7824.00,0.00,0.00,26.90,81.00
7825.00,0.00,0.00,26.60,80.00
7826.00,0.00,0.00,26.40,81.00
7827.00,0.00,0.00,26.10,82.00
7828.00,0.00,0.00,25.90,84.00
7829.00,0.00,0.00,25.60,86.00
7830.00,0.00,0.00,25.40,89.00
7831.00,157.00,96.00,28.20,80.00
7832.00,195.00,183.00,28.60,80.00
7833.00,336.00,305.00,29.50,76.00
7834.00,271.00,265.00,29.70,75.00
7835.00,493.00,395.00,30.60,71.00
7836.00,49.00,49.00,29.30,74.00
7837.00,408.00,360.00,30.00,71.00
7838.00,232.00,227.00,29.90,71.00
7839.00,291.00,271.00,29.90,71.00
7840.00,427.00,239.00,30.40,70.00
7841.00,166.00,131.00,30.00,71.00
7842.00,4.00,4.00,29.30,74.00
7843.00,0.00,0.00,28.70,77.00
7844.00,0.00,0.00,28.00,79.00
7845.00,0.00,0.00,27.40,81.00
7846.00,0.00,0.00,26.80,82.00
7847.00,0.00,0.00,26.10,83.00
7848.00,0.00,0.00,25.50,85.00
7849.00,0.00,0.00,24.90,86.00
7850.00,0.00,0.00,24.30,88.00
7851.00,0.00,0.00,23.70,90.00
7852.00,0.00,0.00,23.10,92.00
7853.00,0.00,0.00,22.40,95.00
7854.00,0.00,0.00,21.80,97.00
7855.00,130.00,103.00,24.00,89.00
7856.00,281.00,229.00,25.30,85.00
7857.00,522.00,308.00,27.10,79.00
7858.00,826.00,271.00,29.30,71.00
7859.00,780.00,420.00,30.40,66.00
7860.00,689.00,483.00,30.90,64.00
7861.00,690.00,517.00,31.30,62.00
7862.00,577.00,433.00,31.30,61.00
7863.00,572.00,343.00,31.30,61.00
7864.00,290.00,248.00,30.40,63.00
7865.00,189.00,136.00,29.50,66.00
7866.00,14.00,14.00,28.30,70.00
7867.00,0.00,0.00,27.50,73.00
7868.00,0.00,0.00,26.80,75.00
7869.00,0.00,0.00,26.10,77.00
7870.00,0.00,0.00,25.30,78.00
7871.00,0.00,0.00,24.60,80.00
7872.00,0.00,0.00,23.90,81.00
7873.00,0.00,0.00,23.30,83.00
7874.00,0.00,0.00,22.60,85.00
7875.00,0.00,0.00,21.90,87.00
7876.00,0.00,0.00,21.30,89.00
7877.00,0.00,0.00,20.60,92.00
7878.00,0.00,0.00,19.90,92.00
7879.00,100.00,90.00,21.60,88.00
7880.00,362.00,189.00,23.80,82.00
7881.00,527.00,284.00,25.40,77.00
7882.00,621.00,392.00,26.60,73.00
7883.00,851.00,344.00,28.00,68.00
7884.00,918.00,342.00,29.20,65.00
7885.00,905.00,315.00,30.00,62.00
7886.00,831.00,299.00,30.40,61.00
7887.00,627.00,282.00,30.30,62.00
7888.00,399.00,226.00,29.50,65.00
7889.00,206.00,118.00,28.40,69.00
7890.00,39.00,28.00,27.00,75.00
7891.00,0.00,0.00,26.70,77.00
7892.00,0.00,0.00,26.30,79.00
7893.00,0.00,0.00,25.90,81.00
7894.00,0.00,0.00,25.50,83.00
7895.00,0.00,0.00,25.10,84.00
7896.00,0.00,0.00,24.70,85.00
7897.00,0.00,0.00,24.60,83.00
7898.00,0.00,0.00,24.50,83.00
7899.00,0.00,0.00,24.40,84.00
7900.00,0.00,0.00,24.30,85.00
7901.00,0.00,0.00,24.20,87.00
7902.00,0.00,0.00,24.10,91.00
7903.00,86.00,85.00,25.50,87.00
7904.00,246.00,210.00,26.80,83.00
7905.00,531.00,301.00,28.70,76.00
7906.00,605.00,397.00,30.00,72.00
7907.00,512.00,432.00,30.50,70.00
7908.00,388.00,368.00,30.50,69.00
7909.00,369.00,351.00,30.40,68.00
7910.00,237.00,235.00,29.90,69.00
7911.00,208.00,203.00,29.40,71.00
7912.00,319.00,251.00,29.30,71.00
7913.00,98.00,98.00,28.70,74.00
7914.00,12.00,12.00,28.00,77.00
7915.00,0.00,0.00,27.60,79.00
7916.00,0.00,0.00,27.20,81.00
7917.00,0.00,0.00,26.70,82.00
7918.00,0.00,0.00,26.30,83.00
7919.00,0.00,0.00,25.80,84.00
7920.00,0.00,0.00,25.40,84.00
7921.00,0.00,0.00,24.90,85.00
7922.00,0.00,0.00,24.40,87.00
7923.00,0.00,0.00,23.80,88.00
7924.00,0.00,0.00,23.30,91.00
7925.00,0.00,0.00,22.70,93.00
7926.00,0.00,0.00,22.20,96.00
7927.00,153.00,78.00,24.80,87.00
7928.00,328.00,192.00,26.30,83.00
7929.00,437.00,330.00,27.40,79.00
7930.00,611.00,394.00,28.70,75.00
7931.00,476.00,416.00,29.00,73.00
7932.00,613.00,480.00,29.60,70.00
7933.00,745.00,459.00,30.30,67.00
7934.00,762.00,342.00,30.90,65.00
7935.00,576.00,343.00,31.00,65.00
7936.00,343.00,274.00,30.40,67.00
7937.00,184.00,152.00,29.50,71.00
7938.00,21.00,21.00,28.40,75.00
7939.00,0.00,0.00,27.80,78.00
7940.00,0.00,0.00,27.30,80.00
7941.00,0.00,0.00,26.80,81.00
7942.00,0.00,0.00,26.30,83.00
7943.00,0.00,0.00,25.70,84.00
7944.00,0.00,0.00,25.20,85.00
7945.00,0.00,0.00,24.90,85.00
7946.00,0.00,0.00,24.50,86.00
7947.00,0.00,0.00,24.20,87.00
7948.00,0.00,0.00,23.90,89.00
7949.00,0.00,0.00,23.50,91.00
7950.00,0.00,0.00,23.20,93.00
7951.00,110.00,92.00,25.20,86.00
7952.00,87.00,87.00,25.00,87.00
7953.00,221.00,213.00,25.80,84.00
7954.00,19.00,19.00,25.30,85.00
7955.00,274.00,262.00,25.90,82.00
7956.00,534.00,454.00,27.10,77.00
7957.00,371.00,334.00,27.60,74.00
7958.00,634.00,407.00,28.50,71.00
7959.00,463.00,359.00,28.90,69.00
7960.00,419.00,247.00,29.10,69.00
7961.00,156.00,132.00,28.70,70.00
7962.00,34.00,30.00,28.00,73.00
7963.00,0.00,0.00,27.40,75.00
7964.00,0.00,0.00,26.80,77.00
7965.00,0.00,0.00,26.10,79.00
7966.00,0.00,0.00,25.50,80.00
7967.00,0.00,0.00,24.90,81.00
7968.00,0.00,0.00,24.30,82.00
7969.00,0.00,0.00,23.60,85.00
7970.00,0.00,0.00,22.90,86.00
7971.00,0.00,0.00,22.20,89.00
7972.00,0.00,0.00,21.40,91.00
7973.00,0.00,0.00,20.70,94.00
7974.00,0.00,0.00,20.00,96.00
7975.00,117.00,92.00,21.90,90.00
7976.00,407.00,175.00,24.30,82.00
7977.00,516.00,304.00,25.70,77.00
7978.00,783.00,260.00,27.50,71.00
7979.00,867.00,325.00,28.80,66.00
7980.00,941.00,348.00,29.90,62.00
7981.00,808.00,408.00,30.40,60.00
7982.00,604.00,433.00,30.20,60.00
7983.00,656.00,271.00,30.20,60.00
7984.00,380.00,261.00,29.50,63.00
7985.00,172.00,139.00,28.30,67.00
7986.00,48.00,38.00,27.00,71.00
7987.00,0.00,0.00,26.30,74.00
7988.00,0.00,0.00,25.70,76.00
7989.00,0.00,0.00,25.10,78.00
7990.00,0.00,0.00,24.50,80.00
7991.00,0.00,0.00,23.80,81.00
7992.00,0.00,0.00,23.20,82.00
7993.00,0.00,0.00,22.90,83.00
7994.00,0.00,0.00,22.40,84.00
7995.00,0.00,0.00,22.00,85.00
7996.00,0.00,0.00,21.60,87.00
7997.00,0.00,0.00,21.20,89.00
7998.00,0.00,0.00,20.70,91.00
7999.00,113.00,97.00,22.70,90.00
8000.00,279.00,225.00,24.10,86.00
8001.00,491.00,313.00,25.80,81.00
8002.00,527.00,404.00,26.80,78.00
8003.00,671.00,498.00,27.90,75.00
8004.00,685.00,480.00,28.60,73.00
8005.00,756.00,455.00,29.30,70.00
